title	link	summary	green_innovation	business_innovation	green_product	green_process	company	official_company_name	product_or_process	likely_naics_codes	greenwashing
RE+ 2023 Product Preview - AltEnergyMag	https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LmFsdGVuZXJneW1hZy5jb20vYXJ0aWNsZS8yMDIzLzA4L3JlLTIwMjMtcHJvZHVjdC1wcmV2aWV3LzM5OTU50gEA?oc=5	The article highlights various innovations in the solar energy sector, showcasing products and processes designed to improve efficiency, reliability, and sustainability. These innovations include whole-home backup solutions, new mounting systems for solar panels, and high-performance cast resin transformers for efficient energy distribution. The article also emphasizes the importance of meeting growing energy demands while reducing environmental impact.	True	True	True	True	Solis	Solis Inverters	SolisHub whole-home backup solution	['333415 - Solar Energy Equipment Manufacturing', '423820 - Electrical Equipment and Supplies Merchant Wholesalers', '237110 - Electrical Contractors', '517910 - Wired Telecommunications Carriers']	There is no indication of greenwashing in the article; all the described products and processes appear to genuinely contribute to environmental sustainability.
Hitachi Energy supports a green hydrogen economy to accelerate the energy transition - Hitachi Energy	https://news.google.com/rss/articles/CBMiiAFodHRwczovL3d3dy5oaXRhY2hpZW5lcmd5LmNvbS9uZXdzL2ZlYXR1cmVzLzIwMjMvMDgvaGl0YWNoaS1lbmVyZ3ktc3VwcG9ydHMtYS1ncmVlbi1oeWRyb2dlbi1lY29ub215LXRvLWFjY2VsZXJhdGUtdGhlLWVuZXJneS10cmFuc2l0aW9u0gEA?oc=5	Hitachi Energy is focused on developing innovative solutions and services for a clean energy transition, including green hydrogen production. They are expanding their expertise in grid connection and power quality solutions to connect high-power electrolyzers to the grid, as well as developing hydrogen power generators based on zero-emission fuel cell technology. Their products are designed to decarbonize sectors and provide clean energy solutions.	True	True	True	True	Hitachi Energy	Hitachi Energy Ltd.	Green hydrogen production, high-power electrolyzer grid connection, hydrogen power generators	['211111', 'Electric Power Generation, Transmission and Distribution', '333415', 'Electric and Gas, Water and Wastewater Treatment and Supply', '333613', 'Motor Vehicle Manufacturing', '333922', 'Electrical Equipment Manufacturing']	The article does not present any evidence of greenwashing, as Hitachi Energy clearly emphasizes the environmental benefits and sustainable nature of their products and processes.
Circularity, meet decarbonization - GreenBiz	https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vd3d3LmdyZWVuYml6LmNvbS9hcnRpY2xlL2NpcmN1bGFyaXR5LW1lZXQtZGVjYXJib25pemF0aW9u0gEA?oc=5	The article highlights the need for integrating circularity and decarbonization strategies within organizations to address climate change more effectively. It argues that while both initiatives aim to reduce negative environmental externalities, their siloed approaches can hinder progress. Circularity, through its focus on reducing material consumption and promoting resource efficiency, can contribute significantly to decarbonization by reducing emissions from production and supporting the transition to renewable energy.	True	True	False	True	PACE	Platform for Accelerating the Circular Economy	Upstream circularity strategies	['541611 -  Administrative Management and General Management Consulting Services', '541990 -  All Other Professional, Scientific, and Technical Services', '423830 -  Environmental Remediation Services', '423890 -  Other Miscellaneous Waste Management Services']	The article does not describe a product or process that could be considered greenwashing.
Top solar panel brands in performance, reliability, and quality - pv magazine International	https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LnB2LW1hZ2F6aW5lLmNvbS8yMDIzLzA4LzAxL3RvcC1zb2xhci1wYW5lbC1icmFuZHMtaW4tcGVyZm9ybWFuY2UtcmVsaWFiaWxpdHktYW5kLXF1YWxpdHkv0gEA?oc=5	The Renewable Energy Test Center (RETC) has published its 2023 PV Module Index report, evaluating the reliability, quality, and performance of solar panels. The report highlights top performers in various categories, including hail durability, thresher test, LeTID resistance, and module efficiency. The RETC uses a series of accelerated stress tests to simulate real-world conditions and identify the most durable and efficient solar panels available.	True	False	True	False	RETC	Renewable Energy Test Center	Solar panels	['333914 - Solar Panel Manufacturing', '333912 - Electric Lighting Equipment Manufacturing', '333991 - Other Electrical Equipment Manufacturing', '541990 - All Other Professional, Scientific, and Technical Services']	The article does not describe any instances of greenwashing.
Shanghai Electric Delivers the First Batch of VRFB Products to Europe - PR Newswire	https://news.google.com/rss/articles/CBMifWh0dHBzOi8vd3d3LnBybmV3c3dpcmUuY29tL25ld3MtcmVsZWFzZXMvc2hhbmdoYWktZWxlY3RyaWMtZGVsaXZlcnMtdGhlLWZpcnN0LWJhdGNoLW9mLXZyZmItcHJvZHVjdHMtdG8tZXVyb3BlLTMwMTg5NjgzNi5odG1s0gEA?oc=5	Shanghai Electric Energy Storage, a Chinese company specializing in energy storage technology, has delivered its first batch of vanadium redox flow battery (VRFB) products to Europe. The VRFBs are designed for use in renewable energy projects and are expected to help European countries transition to cleaner energy sources. The company's VRFB technology has been recognized with several awards and is considered a significant breakthrough in the field of energy storage.	True	True	True	False	Shanghai Electric Energy Storage	Shanghai Electric	vanadium redox flow battery (VRFB)	['333914 - Electric and Electronic Equipment Manufacturing', '333999 - All Other Miscellaneous Electrical Equipment and Component Manufacturing', '423820 - Electrical Equipment and Supplies Merchant Wholesalers', '237120 - Electrical Power Distribution and Transmission Line Construction']	There is no indication of greenwashing in the article, which emphasizes the environmental benefits and sustainability of the VRFB technology.
Tanzania's Solar Journey Accelerates; d.light Secures $30 Million Investment - SolarQuarter	https://news.google.com/rss/articles/CBMibmh0dHBzOi8vc29sYXJxdWFydGVyLmNvbS8yMDIzLzA4LzIyL3Rhbnphbmlhcy1zb2xhci1qb3VybmV5LWFjY2VsZXJhdGVzLWQtbGlnaHQtc2VjdXJlcy0zMC1taWxsaW9uLWludmVzdG1lbnQv0gEA?oc=5	d.light, a provider of affordable solar-powered household products, secured $30 million from the TDB Group to expand solar access in Tanzania. This funding will support d.light's Pay-Go personal finance service, allowing low-income households to afford solar products and contribute to sustainable energy solutions. The company aims to create a new financing vehicle, Brighter Life Tanzania 1 Limited (BLT1), to further expand its reach and impact in Tanzania.	True	True	True	False	d.light	d.light	Pay-Go personal finance service	['448110 - Electrical Equipment and Supplies Merchant Wholesalers', '448190 - Other Electrical Equipment and Supplies Merchant Wholesalers', '523110 - Credit Intermediation', '523210 - Financial Investment Activities']	The article does not suggest any greenwashing practices by d.light, indicating their commitment to providing genuine sustainable energy solutions.
GE Vernova and ORE Catapult Collaborate to Drive Down Offshore Wind Costs - Offshore Engineer	https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3Lm9lZGlnaXRhbC5jb20vbmV3cy81MDcwMjQtZ2UtdmVybm92YS1hbmQtb3JlLWNhdGFwdWx0LWNvbGxhYm9yYXRlLXRvLWRyaXZlLWRvd24tb2Zmc2hvcmUtd2luZC1jb3N0c9IBAA?oc=5	GE Vernova's Offshore Wind business and ORE Catapult have partnered to create a research program aimed at reducing the cost of offshore wind energy. This collaboration builds on their previous 'Stay Ashore' program, which focused on extending the life of offshore wind components using digital twin technology and data analytics. The new program will focus on enhancing turbine performance and operations through smart technological solutions, addressing key challenges facing the industry.	True	True	False	True	GE Vernova	GE Vernova	Research program for enhancing turbine performance and operations	['487110 - Electric Power Generation, Transmission, and Distribution', '487120 - Wind Electric Power Generation', '541710 - Research and Development in the Physical, Engineering, and Life Sciences', '541990 - All Other Scientific and Technical Services']	There is no indication of greenwashing in the article, as the partnership focuses on genuine technological advancements to improve the sustainability of offshore wind energy.
10 Facts About Sustainability - Family Handyman	https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmZhbWlseWhhbmR5bWFuLmNvbS9saXN0L2ZhY3RzLWFib3V0LXN1c3RhaW5hYmlsaXR5L9IBAA?oc=5	The article discusses the concept of sustainability, tracing its origins back to the 19th century and highlighting the importance of a harmonious relationship between humans and nature. It emphasizes the three pillars of sustainability: people, profit, and the planet, and provides a framework for understanding how sustainability can be achieved.	True	False	False	False	company not identified	company not identified	product or process not identified	['541990', '541330', '541611', '541613']	The article does not mention any specific products or processes that could be considered greenwashing.
The Power Engineer Electrifying John Deere’s Tractors, Trucks, and More - IEEE Spectrum	https://news.google.com/rss/articles/CBMiOGh0dHBzOi8vc3BlY3RydW0uaWVlZS5vcmcvam9obi1kZWVyZS1lbmdpbmVlci1icmlqLXNpbmdo0gFHaHR0cHM6Ly9zcGVjdHJ1bS5pZWVlLm9yZy9hbXAvam9obi1kZWVyZS1lbmdpbmVlci1icmlqLXNpbmdoLTI2NjM5MTAyMzM?oc=5	Brij Singh, an engineer at John Deere, is leading the company's transition to hybrid and all-electric agricultural and construction equipment. Singh's work involves developing and testing new technologies, securing government funding, and collaborating with research institutions.  His efforts are driven by a commitment to reducing greenhouse gas emissions and improving sustainability in the agricultural industry.	True	True	True	True	John Deere	Deere & Company	Hybrid and all-electric heavy-duty equipment, inverters, silicon carbide inverters	['333111 - Agricultural Machinery Manufacturing', '333121 - Construction Machinery Manufacturing', '333314 - Electrical Equipment Manufacturing for Motor Vehicles', '333991 - All Other Miscellaneous Transportation Equipment Manufacturing']	The article presents John Deere's transition to hybrid and all-electric equipment as a genuine effort to reduce emissions and promote sustainability, without evidence of greenwashing.
Wolfspeed to Sell RF Business to MACOM for $125 Million - Business Wire	https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmJ1c2luZXNzd2lyZS5jb20vbmV3cy9ob21lLzIwMjMwODIyMDcxNTA3L2VuL1dvbGZzcGVlZC10by1TZWxsLVJGLUJ1c2luZXNzLXRvLU1BQ09NLWZvci0xMjUtTWlsbGlvbtIBAA?oc=5	Wolfspeed, a company specializing in silicon carbide and GaN technologies, is selling its radio frequency business (Wolfspeed RF) to MACOM Technology Solutions Holdings for $75 million in cash and $50 million worth of MACOM stock. This transaction allows Wolfspeed to focus on scaling its Power device and materials businesses while providing Wolfspeed RF with access to MACOM's diverse customer base and operational expertise.	False	True	False	False	Wolfspeed	Wolfspeed, Inc.	radio frequency business (Wolfspeed RF)	['334413 - Semiconductor and Related Device Manufacturing', '517919 - Other Telecommunications', '541330 - Engineering Services', '541511 - Custom Computer Programming Services']	The article does not present any evidence of greenwashing.
Bosch sells new propane heat pumps with PV packages - pv magazine International	https://news.google.com/rss/articles/CBMiW2h0dHBzOi8vd3d3LnB2LW1hZ2F6aW5lLmNvbS8yMDIzLzA4LzIyL2Jvc2NoLXNlbGxzLW5ldy1wcm9wYW5lLWhlYXQtcHVtcHMtd2l0aC1wdi1wYWNrYWdlcy_SAQA?oc=5	Bosch Home Comfort Group has launched two new air-water heat pump models, the Compress 5800i AW and Compress 6800i AW, which use propane as a refrigerant, making them more affordable and less impacted by F-Gas regulations. Both models are designed for residential applications and offer features like integrated hot water storage tanks, sound optimization, and compatibility with existing PV systems.	True	True	True	False	Bosch Home Comfort Group	Bosch Home Comfort Group	Compress 5800i AW and Compress 6800i AW heat pumps	['329913', 'Air Conditioning and Warm Air Heating Equipment Manufacturing', '333924', 'Heating Equipment Manufacturing', '238210', 'Residential Building Construction', '423820', 'Wholesale Trade of HVAC Equipment']	The article does not suggest any greenwashing practices by the company.
GE Vernova, ORE Catapult to create new programme - reNEWS	https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vcmVuZXdzLmJpei84NzM4NC9nZS12ZXJub3ZhLW9yZS1jYXRhcHVsdC10by1jcmVhdGUtbmV3LXByb2dyYW1tZS_SAQA?oc=5	ORE Catapult and GE Vernova's Offshore Wind business have partnered to create a dedicated research program focused on reducing the cost of offshore wind energy. This multi-year collaboration builds on their previous Stay Ashore program and aims to develop innovative technologies for enhancing turbine performance and improving operations and maintenance. The program will leverage digital twins, data analytics, and new technologies like robotic crawlers and drones to optimize offshore wind operations.	True	True	False	True	ORE Catapult and GE Vernova	The Offshore Renewable Energy (ORE) Catapult and GE Vernova	Stay Ashore research program	['487110 - Wind Electric Power Generation', '541710 - Research and Development in the Physical, Engineering, and Life Sciences', '541990 - All Other Scientific and Technical Consulting Services', '511210 - Software Publishers']	The described research program focuses on reducing the cost of renewable energy and improving the efficiency of wind turbines, which aligns with sustainability goals and does not suggest any greenwashing.
How Sustainable Is Shein? Child Labor Practices, Working Conditions, and More - Brightly	https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vYnJpZ2h0bHkuZWNvL2Jsb2cvc2hlaW4tc3VzdGFpbmFiaWxpdHnSAQA?oc=5	An undercover investigation revealed that workers at Shein, a fast fashion company, face exploitative working conditions including long hours, low wages, and limited breaks. Videos on social media alleged that workers at Shein were hiding messages in clothing, suggesting poor working conditions. Shein denied these claims, stating that they have a strict code of conduct for suppliers that prohibits forced labor.	False	False	False	False	Shein	SHEIN LLC	Clothing Production	['315211 - Apparel Manufacturing', '448110 - Clothing Stores', '452110 - Department Stores', '452210 - General Merchandise Stores']	The article suggests potential greenwashing through Shein's denial of worker exploitation while promoting a 'strict code of conduct' that prohibits forced labor, as the investigation revealed conditions that may be suggestive of forced labor.
Aether Raises $49M to Extract Critical Minerals and Create Next-Generation Materials - WebWire	https://news.google.com/rss/articles/CBMiM2h0dHBzOi8vd3d3LndlYndpcmUuY29tL1ZpZXdQcmVzc1JlbC5hc3A_YUlkPTMwOTU5NdIBAA?oc=5	Aether, a company developing molecular assemblers, has raised $49 million to scale its platform for creating new materials and extracting rare metals. The platform leverages proteins to assemble new molecules, potentially revolutionizing manufacturing and reducing reliance on traditional mining techniques. Aether's technology could have significant implications for sustainability, particularly in the extraction of critical metals like lithium, leading to more efficient and environmentally friendly processes.	True	True	False	True	Aether	Aether Bio	Molecular Assembler Platform	['325190', 'Other Chemical Product Manufacturing', '331410', 'Primary Smelting and Refining of Nonferrous Metals', '541710', 'Research and Development in the Physical, Engineering, and Life Sciences', '541990', 'All Other Scientific and Technical Consulting Services']	There is no indication of greenwashing in the article, as the company's claims about their technology and its environmental benefits are presented with specific details and examples.
Charting Economic Success: A Comparative Exploration of New Zealand and Puerto Rico - The Weekly Journal	https://news.google.com/rss/articles/CBMisQFodHRwczovL3d3dy50aGV3ZWVrbHlqb3VybmFsLmNvbS90b3Atc3Rvcmllcy9jaGFydGluZy1lY29ub21pYy1zdWNjZXNzLWEtY29tcGFyYXRpdmUtZXhwbG9yYXRpb24tb2YtbmV3LXplYWxhbmQtYW5kLXB1ZXJ0by1yaWNvL2FydGljbGVfZjE2YmM5ZjAtM2FiMy0xMWVlLTk2MGYtOGYxMGI4ODUyNzU4Lmh0bWzSAQA?oc=5	This article compares the economic transformation of New Zealand to that of Puerto Rico, highlighting New Zealand's success as a model for Puerto Rico to follow. It emphasizes strategies like economic diversification, investment in education and workforce development, trade agreements, responsible fiscal management, and infrastructure improvements as key elements for Puerto Rico's economic growth. The article emphasizes the need for political will and a commitment to implementing the necessary changes to achieve similar results in Puerto Rico.	True	True	False	True	company not identified	company not identified	Tren Urbano	['485111 - Passenger Rail Transportation', '237110 - Heavy and Civil Engineering Construction', '487110 - Scenic and Sightseeing Transportation', '541330 - Engineering Services']	The article does not provide any information about greenwashing.
Energy and emissions landscape of the forest sector - Pulp & Paper Canada	https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vd3d3LnB1bHBhbmRwYXBlcmNhbmFkYS5jb20vZW5lcmd5LWFuZC1lbWlzc2lvbnMtbGFuZHNjYXBlLW9mLXRoZS1mb3Jlc3Qtc2VjdG9yL9IBAA?oc=5	Canada's forest sector has already significantly reduced its greenhouse gas emissions by transitioning to bioenergy and improving energy efficiency. However, achieving net-zero by 2050 requires further investments in cutting-edge technologies, electrification, and carbon capture. The sector can potentially become carbon-negative by capturing and storing emissions from biomass combustion, contributing to Canada's climate goals and generating revenue for the industry.	True	True	False	True	company not identified	company not identified	carbon capture technologies	['321111 - Sawmills and Wood Preservation', '321113 - Veneer and Plywood Manufacturing', '321114 -  Wood Product Manufacturing', '321115 -  Pulp, Paper, and Paperboard Mills']	The article does not suggest any greenwashing practices.
POSCO to launch Greenate, its master brand for carbon neutrality, as an initiative for a sustainable future - POSCO	https://news.google.com/rss/articles/CBMiiAFodHRwczovL25ld3Nyb29tLnBvc2NvLmNvbS9lbi9wb3Njby10by1sYXVuY2gtZ3JlZW5hdGUtaXRzLW1hc3Rlci1icmFuZC1mb3ItY2FyYm9uLW5ldXRyYWxpdHktYXMtYW4taW5pdGlhdGl2ZS1mb3ItYS1zdXN0YWluYWJsZS1mdXR1cmUv0gEA?oc=5	POSCO, a leading steel company, has launched Greenate, a carbon-neutral master brand, to reduce emissions and promote sustainable steel production. Greenate encompasses eco-friendly steel products, low-carbon technology and processes, and hydrogen reduction iron and steelmaking. The company is taking steps to achieve carbon neutrality by introducing low-carbon steel, hydrogen-based steelmaking, and other green initiatives.	True	True	True	True	POSCO	POSCO Holdings Inc.	Greenate	['331111 - Iron and Steel Mills', '331112 - Steel Product Manufacturing from Purchased Steel', '423820 - Merchant Wholesalers, Nondurable Goods', '541710 - Research and Development in the Physical, Engineering, and Life Sciences']	The article does not present any indication that POSCO's Greenate initiative is greenwashing, instead highlighting their commitment to sustainable steel production and verifiable emissions reductions.
